Z210;P2-13A;PW935246-SG;551;;1;N1P1;P120;Process;THREAD NG;34.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
Z210;D92A;67453-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
Z210;D92A;67455-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
Z210;D92A;67457-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
Z210;D92A;67458-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
Z210;D27A;67465-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
Z210;D27A;67457-BZ160-SGP3;551;;1;N1P1;P120;Setting;D-Test;5.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
Z210;D27A;67455-BZ020-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
Z210;D27A;67465-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-04-01;2023-04-01;IPS12105;223210007101
