Z210;D27A;67472-BZ040-SG;551;;1;N1P1;P120;Process;THREAD NG;16.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12105;223210013207
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Crimping NG;10.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12101;223210013207
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Crimping NG;13.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12101;223210013207
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12101;223210013207
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12101;223210013207
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Dented;5.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12101;223210013207
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Dented;5.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12101;223210013207
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;6.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12101;223210013207
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12101;223210013207
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;12.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-28;IPS12101;223210013207
