Z210;D92A;67467-BZ250-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-29;2025-09-25;IPS12105;223210012123
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Hump;4.000;PCS;MOHD AZHAR BIN TAIB;2025-09-29;2025-09-25;IPS12101;223210012123
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Hump;4.000;PCS;MOHD AZHAR BIN TAIB;2025-09-29;2025-09-25;IPS12101;223210012123
Z210;P2-30A;PW933799-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-29;2025-09-25;IPS12101;223210012123
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-29;2025-09-25;IPS12101;223210012123
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Cutting NG;6.000;PCS;MOHD AZHAR BIN TAIB;2025-09-29;2025-09-25;IPS12101;223210012123
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Cutting NG;4.000;PCS;MOHD AZHAR BIN TAIB;2025-09-29;2025-09-25;IPS12101;223210012123
Z210;P2-31A;PW935701-RF;551;;1;N1RF2;P120;Process;Cutting NG;4.000;PCS;MOHD AZHAR BIN TAIB;2025-09-29;2025-09-25;IPS12101;223210012123
Z210;P2-31A;PW935596-RF;551;;1;N1RF1;P120;Process;Cutting NG;4.000;PCS;MOHD AZHAR BIN TAIB;2025-09-29;2025-09-25;IPS12101;223210012123
