Z210;D27A;67471-BZ010-SG;551;;1;N1P1;P120;Process;THREAD NG;10.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-27;IPS12105;223210013202
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-27;IPS12101;223210013202
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-27;IPS12101;223210013202
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-27;IPS12101;223210013202
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-27;IPS12101;223210013202
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-27;IPS12101;223210013202
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-27;IPS12101;223210013202
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Hump;9.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-27;IPS12101;223210013202
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hump;9.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-27;IPS12101;223210013202
