Z210;D27A;67472-BZ040-SG;551;;1;N1P1;P120;Process;THREAD NG;4.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12105;223210012074
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12101;223210012074
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Hump;5.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12101;223210012074
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hump;6.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12101;223210012074
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12101;223210012074
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12101;223210012074
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12101;223210012074
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12101;223210012074
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12101;223210012074
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-24;2025-09-13;IPS12101;223210012074
