Z210;D20N;67458-BZ140-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-06-11;2026-06-04;IPS12105;223210013413
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2026-06-11;2026-06-04;IPS12101;223210013413
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2026-06-11;2026-06-04;IPS12101;223210013413
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2026-06-11;2026-06-04;IPS12101;223210013413
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;4.000;PCS;MOHD AZHAR BIN TAIB;2026-06-11;2026-06-04;IPS12101;223210013413
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Welding NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-06-11;2026-06-04;IPS12101;223210013413
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Welding NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-06-11;2026-06-04;IPS12101;223210013413
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Dented;5.000;PCS;MOHD AZHAR BIN TAIB;2026-06-11;2026-06-04;IPS12101;223210013413
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Dented;5.000;PCS;MOHD AZHAR BIN TAIB;2026-06-11;2026-06-04;IPS12101;223210013413
