Z210;D27A;68171-74-BZ250-EX;551;;1;N1TPX2;P120;Process;Patches;32.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-03;IPS12103;223210011984
Z210;D55L;68171-72-BZ270-EX;551;;1;N1TPX1;P120;Process;Patches;75.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-06;IPS12103;223210011984
Z210;D55L;75551-52-BZ200-RX;551;;1;N1RFX1;P120;Process;Dented;18.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-06;IPS12103;223210011984
Z210;D27A;68161-64-BZ230-EX;551;;1;N1TPX2;P110;Process;Patches;17.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-08;IPS12103;223210011984
Z210;T00;72410-50T00T010-EX;551;;1;N1TPX2;P110;Process;Patches;5.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-08;IPS12103;223210011984
Z210;D74A;68173-74-BZ180-EX;551;;1;N1TPX1;P110;Process;Dented;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-08;IPS12103;223210011984
Z210;D55L;75551-52-BZ200-RX;551;;1;N1RFX1;P110;Process;Dented;7.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-08;IPS12103;223210011984
Z210;D74A;68171-72-BZ270-EX;551;;1;N1TPX1;P110;Process;Nylon Pile;10.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-08;IPS12103;223210011984
Z210;D27A;68161-64-BZ240-RX;551;;1;N1RFX1;P110;Process;Patches;5.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-08;IPS12103;223210011984
Z210;T00;72835-75T04AT010EX;551;;1;N1TPX2;P110;Process;Patches;68.000;PCS;MOHD AZHAR BIN TAIB;2025-09-09;2025-09-08;IPS12103;223210011984
