Z210;D27A;67471-BZ010-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-11-19;2025-11-18;IPS12105;223210012377
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Welding NG;20.000;PCS;MOHD AZHAR BIN TAIB;2025-11-19;2025-11-18;IPS12101;223210012377
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2025-11-19;2025-11-18;IPS12101;223210012377
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Welding NG;6.000;PCS;MOHD AZHAR BIN TAIB;2025-11-19;2025-11-18;IPS12101;223210012377
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Dented;3.000;PCS;MOHD AZHAR BIN TAIB;2025-11-19;2025-11-18;IPS12101;223210012377
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Dented;3.000;PCS;MOHD AZHAR BIN TAIB;2025-11-19;2025-11-18;IPS12101;223210012377
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;8.000;PCS;MOHD AZHAR BIN TAIB;2025-11-19;2025-11-18;IPS12101;223210012377
Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;141.200;KG;MOHD AZHAR BIN TAIB;2025-11-19;2025-11-18;IPS12101;223210012377
Z110;D87A;RM-CLG-0.8X44.5;551;;1;N1RF2;P110;Process;Others;1.000;KG;MOHD AZHAR BIN TAIB;2025-11-19;2025-11-18;IPS12101;223210012377
