Z210;D27A;67471-BZ010-SG;551;;1;N1P1;P120;Process;THREAD NG;4.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12105;223210012798
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Hole NG;41.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12101;223210012798
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hole NG;41.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12101;223210012798
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Hump;7.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12101;223210012798
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Hump;7.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12101;223210012798
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12101;223210012798
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12101;223210012798
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF1;P120;Process;Cutting NG;19.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12101;223210012798
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Cutting NG;3.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12101;223210012798
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-01-31;2026-01-30;IPS12101;223210012798
