Z210;D87A;67465-BZ060-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12105;223210013541
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12101;223210013541
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12101;223210013541
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Hump;3.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12101;223210013541
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Hump;3.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12101;223210013541
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hump;6.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12101;223210013541
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;4.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12101;223210013541
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;4.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12101;223210013541
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12101;223210013541
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-07-01;2026-06-25;IPS12101;223210013541
