Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;3.000;PCS;MOHD AZHAR BIN TAIB;2025-12-01;2025-11-27;IPS12105;223210012444
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-12-01;2025-11-27;IPS12101;223210012444
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-12-01;2025-11-27;IPS12101;223210012444
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-12-01;2025-11-27;IPS12101;223210012444
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;MOHD AZHAR BIN TAIB;2025-12-01;2025-11-27;IPS12101;223210012444
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-12-01;2025-11-27;IPS12101;223210012444
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-12-01;2025-11-27;IPS12101;223210012444
Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;48.800;KG;MOHD AZHAR BIN TAIB;2025-12-01;2025-11-27;IPS12101;223210012444
