Z210;D20N;67458-BZ140-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12105;223210013672
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013672
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013672
Z210;P2-31A;PW935700-RF;551;;1;N1RF1;P120;Process;Hole NG;15.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013672
Z210;P2-31A;PW935702-RF;551;;1;N1RF2;P120;Process;Hole NG;15.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013672
Z210;P2-31A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Hole NG;17.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013672
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013672
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013672
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013672
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013672
