Z210;D74A;67458-BZ200-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12105;223210013296
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12101;223210013296
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12101;223210013296
Z210;P2-30A;PW933800-RF;551;;1;N1RF1;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12101;223210013296
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12101;223210013296
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Cutting NG;6.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12101;223210013296
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12101;223210013296
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12101;223210013296
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12101;223210013296
Z210;P2-31A;PW935700-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-05-19;2026-05-14;IPS12101;223210013296
