Z210;D20N;67457-BZ140-SG;551;;1;N1P1;P120;Process;THREAD NG;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-06;IPS12105;223210012021
Z210;P2-13A;PW935215-16 RF;551;;1;N1RF1;P120;Process;Bending NG;37.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-06;IPS12101;223210012021
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-06;IPS12101;223210012021
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-06;IPS12101;223210012021
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-06;IPS12101;223210012021
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-06;IPS12101;223210012021
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;4.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-06;IPS12101;223210012021
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Hump;4.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-06;IPS12101;223210012021
