Z210;D20N;67458-BZ140-SG;551;;1;N1P1;P120;Process;THREAD NG;2.000;PCS;MOHD AZHAR BIN TAIB;2026-06-29;2026-06-23;IPS12105;223210013523
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;23.000;PCS;MOHD AZHAR BIN TAIB;2026-06-29;2026-06-23;IPS12101;223210013523
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;23.000;PCS;MOHD AZHAR BIN TAIB;2026-06-29;2026-06-23;IPS12101;223210013523
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-06-29;2026-06-23;IPS12101;223210013523
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-06-29;2026-06-23;IPS12101;223210013523
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Hump;5.000;PCS;MOHD AZHAR BIN TAIB;2026-06-29;2026-06-23;IPS12101;223210013523
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Hump;5.000;PCS;MOHD AZHAR BIN TAIB;2026-06-29;2026-06-23;IPS12101;223210013523
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Hump;12.000;PCS;MOHD AZHAR BIN TAIB;2026-06-29;2026-06-23;IPS12101;223210013523
