Z210;D27A;67471-BZ010-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013110
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013110
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013110
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013110
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Hump;5.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013110
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Hump;5.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013110
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;3.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013110
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Cutting NG;7.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013110
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Dented;4.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013110
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Dented;4.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013110
