Z210;D20N;67458-BZ140-SG;551;;1;N1P1;P120;Process;THREAD NG;2.000;PCS;MOHD AZHAR BIN TAIB;2025-08-29;2025-08-23;IPS12105;223210011936
Z210;P2-13A;PW944533-34-EX;551;;1;N1RFX1;P110;Process;Dented;2.000;PCS;MOHD AZHAR BIN TAIB;2025-08-29;2025-08-29;IPS12103;223210011936
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-08-29;2025-08-24;IPS12101;223210011936
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-08-29;2025-08-24;IPS12101;223210011936
Z210;P2-30A;PW932577-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-08-29;2025-08-24;IPS12101;223210011936
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-08-29;2025-08-24;IPS12101;223210011936
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;MOHD AZHAR BIN TAIB;2025-08-29;2025-08-24;IPS12101;223210011936
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-08-29;2025-08-24;IPS12101;223210011936
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-08-29;2025-08-24;IPS12101;223210011936
