Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12105;223210013673
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013673
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013673
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013673
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;Hump;9.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013673
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Hump;9.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013673
Z210;P2-30A;PW933800-RF;551;;1;N1RF1;P120;Process;Hole NG;54.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013673
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Hole NG;54.000;PCS;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013673
Z110;D74A;RM-CLG-0.8X44.5N1;551;;1;N1RF2;P110;Process;Others;2.000;KG;MOHD AZHAR BIN TAIB;2026-07-24;2026-07-20;IPS12101;223210013673
