Z210;D74A;67457-BZ200-SG;551;;1;N1P1;P120;Process;THREAD NG;8.000;PCS;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12105;223210013613
Z210;P2-13A;PW935215-16 RF;551;;1;N1RF1;P120;Process;Dented;5.000;PCS;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12101;223210013613
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12101;223210013613
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12101;223210013613
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12101;223210013613
Z210;P2-30A;PW933800-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12101;223210013613
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12101;223210013613
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12101;223210013613
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12101;223210013613
Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;37.200;KG;MOHD AZHAR BIN TAIB;2026-07-14;2026-07-09;IPS12101;223210013613
