Z210;D27A;67471-BZ010-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-02-26;2026-02-12;IPS12105;223210012882
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Bending NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-02-26;2026-02-12;IPS12101;223210012882
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Bending NG;3.000;PCS;MOHD AZHAR BIN TAIB;2026-02-26;2026-02-12;IPS12101;223210012882
Z210;P2-31A;PW935699-RF;551;;1;N1RF1;P120;Setting;Body NG;3.000;PCS;MOHD AZHAR BIN TAIB;2026-02-26;2026-02-12;IPS12101;223210012882
Z210;P2-31A;PW935701-RF;551;;1;N1RF2;P120;Setting;Body NG;3.000;PCS;MOHD AZHAR BIN TAIB;2026-02-26;2026-02-12;IPS12101;223210012882
Z210;P2-31A;PW935231-32-RF;551;;1;N1RF1;P120;Setting;Body NG;4.000;PCS;MOHD AZHAR BIN TAIB;2026-02-26;2026-02-12;IPS12101;223210012882
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-02-26;2026-02-12;IPS12101;223210012882
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-02-26;2026-02-12;IPS12101;223210012882
