Z210;D27A;67472-BZ040-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-03-16;2026-03-04;IPS12105;223210012959
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;3.000;PCS;MOHD AZHAR BIN TAIB;2026-03-16;2026-03-04;IPS12101;223210012959
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-03-16;2026-03-04;IPS12101;223210012959
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-03-16;2026-03-04;IPS12101;223210012959
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;4.000;PCS;MOHD AZHAR BIN TAIB;2026-03-16;2026-03-04;IPS12101;223210012959
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Crimping NG;10.000;PCS;MOHD AZHAR BIN TAIB;2026-03-16;2026-03-04;IPS12101;223210012959
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Crimping NG;10.000;PCS;MOHD AZHAR BIN TAIB;2026-03-16;2026-03-04;IPS12101;223210012959
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Welding NG;6.000;PCS;MOHD AZHAR BIN TAIB;2026-03-16;2026-03-04;IPS12101;223210012959
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Welding NG;6.000;PCS;MOHD AZHAR BIN TAIB;2026-03-16;2026-03-04;IPS12101;223210012959
