Z210;D74A;67457-BZ200-SG;551;;1;N1P1;P120;Process;THREAD NG;11.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12105;223210013599
Z210;P2-31A;PW935701-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12101;223210013599
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Hump;8.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12101;223210013599
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Hump;8.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12101;223210013599
Z210;P2-30A;PW933799-RF;551;;1;N1RF1;P120;Process;Hump;4.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12101;223210013599
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Hump;4.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12101;223210013599
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12101;223210013599
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12101;223210013599
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Hole NG;7.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12101;223210013599
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Hole NG;7.000;PCS;MOHD AZHAR BIN TAIB;2026-07-13;2026-07-06;IPS12101;223210013599
