Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-07-28;2025-07-22;IPS12105;223210011732
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-07-28;2025-07-22;IPS12101;223210011732
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-07-28;2025-07-22;IPS12101;223210011732
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-07-28;2025-07-22;IPS12101;223210011732
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-07-28;2025-07-22;IPS12101;223210011732
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2025-07-28;2025-07-22;IPS12101;223210011732
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Crimping NG;19.000;PCS;MOHD AZHAR BIN TAIB;2025-07-28;2025-07-22;IPS12101;223210011732
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Crimping NG;19.000;PCS;MOHD AZHAR BIN TAIB;2025-07-28;2025-07-22;IPS12101;223210011732
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Crimping NG;6.000;PCS;MOHD AZHAR BIN TAIB;2025-07-28;2025-07-22;IPS12101;223210011732
