Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;3.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12105;223210010834
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12101;223210010834
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12101;223210010834
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12101;223210010834
Z210;P2-30A;PW933799-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12101;223210010834
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12101;223210010834
Z210;P2-30A;PW932577-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12101;223210010834
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12101;223210010834
Z210;P2-30A;PW933793-RF;551;;1;N1RF1;P120;Process;Cutting NG;6.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12101;223210010834
Z210;P2-13A;PW933794-RF;551;;1;N1RF1;P120;Process;Cutting NG;1.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-11;2025-02-03;IPS12101;223210010834
