Z210;D20N;67458-BZ140-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12105;223210008455
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Crimping NG;17.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12101;223210008455
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12101;223210008455
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Crimping NG;19.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12101;223210008455
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12101;223210008455
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12101;223210008455
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12101;223210008455
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12101;223210008455
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12101;223210008455
Z210;P2-30A;PW933793-RF;551;;1;N1RF1;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-04;IPS12101;223210008455
