Z210;D20N;67457-BZ140-SG;551;;1;N1P1;P120;Process;THREAD NG;7.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12105;223210010069
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010069
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010069
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010069
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010069
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010069
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010069
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010069
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010069
