Z210;D38L;67453-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12105;223210007842
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Hump;3.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12101;223210007842
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Hump;3.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12101;223210007842
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12101;223210007842
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12101;223210007842
Z210;P2-30A;PW933800-RF;551;;1;N1RF1;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12101;223210007842
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12101;223210007842
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12101;223210007842
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12101;223210007842
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;11.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-19;IPS12101;223210007842
