Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-06-11;2025-06-03;IPS12105;223210011470
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-06-11;2025-06-03;IPS12101;223210011470
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-06-11;2025-06-03;IPS12101;223210011470
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Cutting NG;12.000;PCS;MOHD AZHAR BIN TAIB;2025-06-11;2025-06-03;IPS12101;223210011470
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Cutting NG;12.000;PCS;MOHD AZHAR BIN TAIB;2025-06-11;2025-06-03;IPS12101;223210011470
Z210;P2-30A;PW933793-RF;551;;1;N1RF1;P120;Process;Cutting NG;5.000;PCS;MOHD AZHAR BIN TAIB;2025-06-11;2025-06-03;IPS12101;223210011470
Z210;P2-31A;PW935700-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-06-11;2025-06-03;IPS12101;223210011470
Z210;P2-31A;PW935702-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-06-11;2025-06-03;IPS12101;223210011470
Z110;P2-31A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;46.700;KG;MOHD AZHAR BIN TAIB;2025-06-11;2025-06-03;IPS12101;223210011470
