Z210;D38L;67455-BZ050-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-09-24;2024-09-20;IPS12105;223210010135
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2024-09-24;2024-09-20;IPS12101;223210010135
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2024-09-24;2024-09-20;IPS12101;223210010135
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-09-24;2024-09-20;IPS12101;223210010135
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-09-24;2024-09-20;IPS12101;223210010135
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-09-24;2024-09-20;IPS12101;223210010135
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;Shamratul Nahar Mohammad;2024-09-24;2024-09-20;IPS12101;223210010135
