Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12105;223210010953
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12101;223210010953
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;3.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12101;223210010953
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;5.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12101;223210010953
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;D-Test;3.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12101;223210010953
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12101;223210010953
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF1;P120;Process;D-Test;4.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12101;223210010953
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12101;223210010953
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12101;223210010953
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;Mohamad Aidil Zhafri Bin Mohamad Zani;2025-02-28;2025-02-24;IPS12101;223210010953
