Z210;D38L;67455-BZ050-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-07-10;2023-07-05;IPS12105;223210007776
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;4.000;PCS;Shamratul Nahar Mohammad;2023-07-10;2023-07-05;IPS12101;223210007776
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Cutting NG;4.000;PCS;Shamratul Nahar Mohammad;2023-07-10;2023-07-05;IPS12101;223210007776
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2023-07-10;2023-07-05;IPS12101;223210007776
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Cutting NG;3.000;PCS;Shamratul Nahar Mohammad;2023-07-10;2023-07-05;IPS12101;223210007776
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;Shamratul Nahar Mohammad;2023-07-10;2023-07-05;IPS12101;223210007776
Z210;P2-31A;PW935702-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;Shamratul Nahar Mohammad;2023-07-10;2023-07-05;IPS12101;223210007776
Z110;P2-31A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Dented;9.600;KG;Shamratul Nahar Mohammad;2023-07-10;2023-07-05;IPS12101;223210007776
