Z210;D38L;67463-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;5.000;PCS;Shamratul Nahar Mohammad;2024-01-23;2024-01-22;IPS12105;223210008841
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2024-01-23;2024-01-22;IPS12101;223210008841
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-01-23;2024-01-22;IPS12101;223210008841
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-01-23;2024-01-22;IPS12101;223210008841
Z210;P2-30A;PW933799-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-01-23;2024-01-22;IPS12101;223210008841
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-01-23;2024-01-22;IPS12101;223210008841
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Cutting NG;4.000;PCS;Shamratul Nahar Mohammad;2024-01-23;2024-01-22;IPS12101;223210008841
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Cutting NG;2.000;PCS;Shamratul Nahar Mohammad;2024-01-23;2024-01-22;IPS12101;223210008841
